Timestamp,Device_ID,Temperature,Humidity,Pressure,Vibration,Battery_Level,Location,Machine_Status
2026-07-27 12:15:00,DEV_002,82.83,33.83,986.63,3.19,36.1,Factory_B,Normal
2026-03-11 06:15:00,DEV_008,56.41,56.98,999.38,2.36,69.73,Factory_A,Normal
2026-05-01 15:15:00,DEV_007,74.39,34.97,1025.7,2.16,15.97,Factory_A,Normal
2026-03-26 03:00:00,DEV_008,81.91,55.66,992.67,2.4,10.83,Factory_C,Normal
2026-04-24 15:45:00,DEV_005,73.53,41.15,1034.77,4.39,58.75,Factory_A,Warning
2026-01-30 01:00:00,DEV_002,73.54,45.08,1022.46,3.31,62.0,Factory_C,Normal
2026-02-21 01:15:00,DEV_005,75.77,51.36,1028.17,3.34,95.69,Factory_B,Normal
2026-01-13 07:00:00,DEV_006,66.92,68.63,990.51,2.0,55.49,Factory_A,Normal
2026-04-07 11:30:00,DEV_002,68.89,54.3,1040.38,2.23,90.11,Factory_C,Warning
2026-06-24 18:15:00,DEV_004,65.88,70.51,1013.81,1.94,72.02,Factory_A,Normal
2026-03-09 16:15:00,DEV_001,56.24,57.99,994.82,2.03,22.92,Factory_B,Normal
2026-03-13 17:45:00,DEV_005,78.46,63.21,1021.91,2.28,77.09,Factory_B,Normal
2026-02-26 11:30:00,DEV_002,70.9,53.82,1013.51,2.46,10.42,Factory_B,Normal
2026-02-06 09:15:00,DEV_006,58.89,50.9,1010.34,3.61,59.44,Factory_C,Normal
2026-05-10 19:45:00,DEV_005,66.67,59.88,1013.32,1.8,66.09,Factory_A,Normal
2026-01-16 04:45:00,DEV_003,64.81,35.95,996.41,2.57,43.48,Factory_A,Normal
2026-03-09 05:45:00,DEV_007,74.97,54.66,1004.5,1.71,10.66,Factory_A,Normal
2026-03-17 11:45:00,DEV_004,70.37,49.62,991.44,3.51,63.81,Factory_B,Normal
2026-02-25 19:30:00,DEV_002,59.95,56.3,1036.74,2.13,92.1,Factory_C,Normal
2026-06-10 15:15:00,DEV_005,77.62,68.68,1016.96,2.72,80.43,Factory_B,Normal
2026-07-04 04:15:00,DEV_005,63.0,39.37,1030.7,2.85,66.96,Factory_C,Normal
2026-03-11 19:00:00,DEV_003,85.7,74.59,1017.27,2.57,52.64,Factory_C,Normal
2026-04-27 04:00:00,DEV_007,68.98,65.14,1039.45,1.64,99.26,Factory_A,Normal
2026-05-14 19:00:00,DEV_003,71.34,60.15,1019.1,3.37,20.79,Factory_B,Normal
2026-05-12 13:45:00,DEV_001,74.74,76.76,1010.25,2.34,89.7,Factory_B,Normal
2026-01-17 12:30:00,DEV_001,56.1,50.64,1005.66,3.02,76.49,Factory_B,Normal
2026-01-15 12:45:00,DEV_006,80.59,64.56,1027.81,3.59,44.12,Factory_A,Normal
2026-07-05 22:15:00,DEV_003,72.52,59.82,1014.44,3.91,41.87,Factory_B,Warning
2026-04-13 19:00:00,DEV_005,76.57,69.96,1022.59,3.14,11.51,Factory_A,Normal
2026-02-10 12:15:00,DEV_004,62.05,60.49,996.82,3.33,43.46,Factory_C,Normal
2026-07-18 16:30:00,DEV_007,86.52,69.98,1016.34,2.16,49.75,Factory_A,Normal
2026-07-15 18:45:00,DEV_004,78.87,39.03,997.03,0.56,74.85,Factory_B,Normal
2026-05-24 13:45:00,DEV_005,67.43,57.27,996.2,1.82,48.59,Factory_C,Normal
2026-02-28 13:00:00,DEV_007,64.93,41.75,1021.31,2.58,35.51,Factory_A,Normal
2026-06-05 06:45:00,DEV_003,66.83,51.81,1032.66,2.29,62.65,Factory_C,Normal
2026-02-20 12:45:00,DEV_002,70.27,72.84,1006.89,1.6,11.0,Factory_B,Normal
2026-04-30 18:45:00,DEV_002,71.34,43.72,1028.59,1.55,58.34,Factory_A,Normal
2026-07-21 11:30:00,DEV_005,57.68,33.77,999.8,1.08,62.66,Factory_B,Normal
2026-06-12 03:00:00,DEV_001,56.07,54.11,1007.96,2.22,73.22,Factory_B,Warning
2026-06-02 19:30:00,DEV_002,64.51,75.68,1035.82,2.9,40.8,Factory_A,Warning
2026-07-10 00:30:00,DEV_006,65.81,78.17,1024.79,1.3,43.84,Factory_B,Normal
2026-02-20 12:15:00,DEV_002,55.68,50.99,1006.54,2.05,41.73,Factory_C,Normal
2026-02-04 08:45:00,DEV_005,74.46,58.56,1029.93,3.17,96.6,Factory_A,Normal
2026-04-28 18:45:00,DEV_001,70.29,46.11,1007.17,3.33,24.92,Factory_A,Normal
2026-06-16 11:00:00,DEV_001,60.77,48.76,1007.28,2.24,35.36,Factory_A,Normal
2026-03-18 08:30:00,DEV_004,71.55,57.54,1002.84,2.89,49.07,Factory_A,Normal
2026-04-05 19:30:00,DEV_008,64.51,43.15,1028.52,3.19,89.13,Factory_A,Normal
2026-05-11 12:30:00,DEV_002,73.76,90.59,1003.59,3.37,58.28,Factory_B,Normal
2026-05-25 02:15:00,DEV_004,52.16,32.49,1007.45,3.11,21.73,Factory_A,Normal
2026-02-01 14:00:00,DEV_007,49.59,38.81,1023.51,1.41,38.2,Factory_C,Critical
2026-02-10 15:45:00,DEV_001,56.29,46.34,1000.49,2.84,20.35,Factory_B,Normal
2026-01-22 19:30:00,DEV_007,68.2,69.94,1015.25,1.25,99.8,Factory_C,Normal
2026-02-16 13:15:00,DEV_005,76.52,60.98,1009.54,2.72,44.36,Factory_A,Normal
2026-01-23 17:30:00,DEV_007,61.58,60.76,1040.01,1.36,36.77,Factory_B,Normal
2026-06-16 08:00:00,DEV_004,65.61,62.26,997.52,2.19,16.67,Factory_C,Normal
2026-02-16 10:45:00,DEV_006,73.86,61.9,1007.5,1.73,19.06,Factory_A,Normal
2026-07-15 07:45:00,DEV_004,69.55,51.47,1007.65,2.89,73.81,Factory_B,Normal
2026-03-22 13:15:00,DEV_006,68.6,46.65,1018.66,3.89,33.22,Factory_A,Normal
2026-06-11 00:00:00,DEV_007,72.11,76.51,1038.16,2.09,72.45,Factory_B,Warning
2026-01-20 01:15:00,DEV_001,69.18,76.33,998.07,3.58,20.94,Factory_A,Normal
2026-04-05 09:15:00,DEV_008,68.81,39.58,1001.35,1.93,63.75,Factory_C,Normal
2026-07-17 12:00:00,DEV_007,70.28,67.48,1008.95,2.07,19.17,Factory_A,Normal
2026-02-19 20:15:00,DEV_007,63.05,43.16,1024.49,0.9,42.85,Factory_B,Normal
2026-07-13 05:15:00,DEV_008,72.27,87.07,987.77,2.75,36.72,Factory_B,Normal
2026-03-05 04:30:00,DEV_008,79.15,66.4,1000.54,3.55,83.54,Factory_A,Normal
2026-03-24 18:30:00,DEV_003,72.88,46.97,1006.35,2.76,69.85,Factory_B,Normal
2026-01-24 09:15:00,DEV_002,82.43,49.44,1004.64,2.03,52.6,Factory_B,Normal
2026-01-16 11:00:00,DEV_007,67.01,40.78,991.1,1.43,32.09,Factory_C,Normal
2026-02-17 08:15:00,DEV_003,69.14,38.47,1014.89,1.74,96.26,Factory_C,Normal
2026-07-13 16:30:00,DEV_006,68.22,39.89,1011.18,4.16,94.37,Factory_B,Normal
2026-07-14 05:15:00,DEV_005,71.53,22.06,998.35,2.34,11.13,Factory_C,Warning
2026-02-07 23:45:00,DEV_001,68.59,75.63,1013.91,2.52,80.31,Factory_C,Normal
2026-02-21 08:15:00,DEV_003,,36.29,1018.1,0.62,13.18,Factory_A,Normal
2026-02-27 08:00:00,DEV_003,79.03,47.65,1031.14,2.3,54.0,Factory_A,Normal
2026-05-04 22:15:00,DEV_007,73.55,51.26,1019.19,2.07,84.49,Factory_A,Warning
2026-05-12 02:15:00,DEV_007,76.64,59.58,1013.72,,87.18,Factory_C,Warning
2026-05-15 23:15:00,DEV_004,64.03,40.73,1024.35,1.81,41.97,Factory_C,Warning
2026-02-09 21:45:00,DEV_002,77.95,48.67,1006.39,2.4,69.57,Factory_B,Warning
2026-05-12 05:45:00,DEV_006,58.56,61.82,1010.33,2.22,98.31,Factory_B,Normal
2026-06-24 14:15:00,DEV_005,67.74,68.65,1007.67,2.88,96.54,Factory_C,Normal
2026-03-11 22:30:00,DEV_004,68.73,44.71,1006.0,2.85,98.39,Factory_B,Critical
2026-06-01 06:30:00,DEV_006,79.8,30.01,1034.65,3.14,98.39,Factory_C,Warning
2026-03-14 17:45:00,DEV_004,89.6,54.16,1025.95,1.88,93.72,Factory_A,Warning
2026-06-11 18:00:00,DEV_001,74.8,54.17,1030.27,2.06,90.02,Factory_B,Normal
2026-02-21 04:45:00,DEV_002,72.18,56.02,1020.38,1.27,13.76,Factory_A,Normal
2026-05-11 18:00:00,DEV_005,80.66,48.11,1026.91,1.35,84.95,Factory_C,Normal
2026-07-22 23:15:00,DEV_007,74.09,36.31,1011.81,2.09,26.53,Factory_B,Normal
2026-06-23 17:00:00,DEV_002,80.49,36.55,1029.16,2.1,99.77,Factory_B,Normal
2026-03-17 19:30:00,DEV_008,69.41,54.35,1017.19,2.32,37.42,Factory_A,Normal
2026-04-11 11:15:00,DEV_005,68.55,67.63,986.16,3.81,12.64,Factory_A,Normal
2026-01-05 21:00:00,DEV_005,91.7,58.4,1010.36,1.78,57.19,Factory_C,Normal
2026-01-01 06:45:00,DEV_002,78.56,53.45,1012.6,2.77,75.25,Factory_B,Normal
2026-05-26 19:00:00,DEV_001,74.52,62.97,1002.01,3.74,57.8,Factory_C,Normal
2026-06-19 00:15:00,DEV_002,67.36,63.09,1046.69,2.6,69.99,Factory_C,Warning
2026-02-13 04:45:00,DEV_007,71.19,49.31,1021.01,4.29,62.08,Factory_B,Normal
2026-07-13 21:45:00,DEV_006,59.91,36.31,995.78,2.64,78.76,Factory_A,Normal
2026-01-09 09:15:00,DEV_004,77.34,68.04,1000.53,2.65,37.95,Factory_A,Normal
2026-06-27 03:00:00,DEV_006,74.15,66.52,1026.15,1.79,65.93,Factory_B,Normal
2026-05-01 08:00:00,DEV_002,60.84,67.38,1016.33,2.47,32.6,Factory_C,Normal
2026-06-03 15:00:00,DEV_001,62.97,59.17,1000.91,2.05,59.3,Factory_C,Normal
2026-05-07 10:00:00,DEV_004,78.94,76.3,997.86,2.93,62.84,Factory_A,Critical
2026-03-20 13:15:00,DEV_006,,61.03,1007.18,2.61,70.69,Factory_A,Normal
2026-07-07 08:15:00,DEV_004,68.27,50.98,1009.45,1.36,54.88,Factory_C,Normal
2026-01-12 21:45:00,DEV_007,71.8,62.34,990.99,3.79,55.36,Factory_C,Normal
2026-04-16 19:15:00,DEV_001,67.39,54.39,1024.16,1.9,22.91,Factory_B,Normal
2026-01-29 12:15:00,DEV_002,78.69,63.74,1025.21,2.59,63.4,Factory_C,Normal
2026-05-27 12:45:00,DEV_005,71.84,46.26,984.73,0.82,28.76,Factory_C,Normal
2026-06-23 05:15:00,DEV_004,80.02,61.96,1006.05,2.65,25.6,Factory_A,Warning
2026-03-15 23:00:00,DEV_008,70.6,60.71,1003.99,2.43,19.46,Factory_A,Normal
2026-05-15 09:00:00,DEV_002,46.6,57.94,1006.52,2.58,69.55,Factory_A,Normal
2026-03-25 12:45:00,DEV_006,70.83,58.17,1011.81,3.0,36.17,Factory_B,Normal
2026-03-12 07:30:00,DEV_004,62.99,61.75,999.81,0.35,66.09,Factory_C,Normal
2026-04-03 17:30:00,DEV_003,83.59,35.84,1008.91,3.29,28.6,Factory_B,Warning
2026-03-30 11:00:00,DEV_007,78.98,68.85,991.88,1.75,38.92,Factory_B,Normal
2026-03-22 17:15:00,DEV_004,71.7,58.62,996.04,2.29,24.91,Factory_A,Normal
2026-05-25 21:45:00,DEV_006,69.03,66.07,1035.6,2.06,54.75,Factory_C,Normal
2026-06-09 17:15:00,DEV_005,77.65,40.1,999.34,2.58,78.01,Factory_A,Normal
2026-03-16 12:00:00,DEV_003,73.48,57.49,996.97,1.31,48.87,Factory_A,Normal
2026-06-21 23:45:00,DEV_008,73.78,64.94,1009.84,1.33,23.83,Factory_A,Normal
2026-02-08 23:30:00,DEV_007,61.99,45.76,1034.79,2.97,87.75,Factory_C,Normal
2026-01-01 20:45:00,DEV_008,71.14,39.18,992.39,4.04,71.99,Factory_B,Normal
2026-06-28 15:30:00,DEV_005,66.58,52.32,992.08,1.39,25.0,Factory_A,Normal
2026-01-10 15:15:00,DEV_003,74.93,71.27,1014.4,1.82,68.54,Factory_B,Normal
2026-06-09 11:30:00,DEV_001,68.46,58.16,1012.21,3.33,56.73,Factory_A,Normal
2026-05-08 08:45:00,DEV_006,60.47,51.62,1026.96,0.92,7.470504301059245,Factory_C,Normal
2026-04-17 23:15:00,DEV_002,72.36,48.35,1017.92,3.82,42.13,Factory_B,Normal
2026-06-17 11:30:00,DEV_004,84.72,59.16,1023.82,3.34,17.32,Factory_C,Normal
2026-04-03 09:30:00,DEV_002,71.28,54.81,993.12,2.52,97.57,Factory_B,Normal
2026-05-28 01:15:00,DEV_002,74.23,50.85,1011.39,1.55,56.64,Factory_C,Normal
2026-05-30 08:30:00,DEV_008,77.26,50.94,999.83,3.37,99.35,Factory_C,Normal
2026-06-23 22:15:00,DEV_002,63.07,46.7,1022.62,2.51,46.24,Factory_A,Normal
2026-01-27 10:00:00,DEV_007,68.64,38.45,1015.12,2.44,18.38,Factory_C,Normal
2026-04-01 13:00:00,DEV_005,63.91,51.11,1013.88,2.74,19.06,Factory_C,Warning
2026-06-18 19:45:00,DEV_003,69.39,57.02,1020.49,2.04,12.94,Factory_C,Normal
2026-03-31 23:45:00,DEV_002,66.36,56.65,974.54,2.13,35.93,Factory_C,Warning
2026-03-25 17:15:00,DEV_001,68.26,36.3,1001.27,1.74,20.74,Factory_B,Warning
2026-06-17 01:15:00,DEV_004,81.16,45.66,1004.73,2.46,63.97,Factory_A,Normal
2026-07-07 03:00:00,DEV_008,71.87,67.26,1016.14,3.04,82.94,Factory_C,Normal
2026-05-18 15:00:00,DEV_003,70.98,69.1,995.48,1.61,54.43,Factory_C,Normal
2026-01-30 03:30:00,DEV_001,76.27,61.05,995.54,1.9,65.94,Factory_A,Normal
2026-05-02 11:00:00,DEV_005,70.77,68.75,1007.58,2.72,99.02,Factory_A,Normal
2026-07-14 10:00:00,DEV_003,60.16,71.02,1018.71,2.1,37.16,Factory_A,Normal
2026-06-25 08:15:00,DEV_008,72.56,42.84,1025.26,2.86,20.72,Factory_A,Normal
2026-07-18 03:30:00,DEV_005,73.43,54.03,1005.05,2.41,89.28,Factory_B,Normal
2026-03-15 15:00:00,DEV_006,74.86,52.26,1029.18,1.95,10.72,Factory_A,Normal
2026-06-19 13:00:00,DEV_006,51.14,47.95,1018.98,2.44,51.07,Factory_A,Normal
2026-04-14 01:00:00,DEV_007,87.15,51.12,1032.07,3.18,55.19,Factory_A,Normal
2026-02-28 06:45:00,DEV_002,76.15,48.31,1006.91,3.3,50.0,Factory_A,Normal
2026-05-02 09:45:00,DEV_007,77.24,55.24,1004.66,1.41,74.84,Factory_C,Normal
2026-01-25 05:00:00,DEV_003,63.95,41.46,1033.47,3.11,23.18,Factory_C,Critical
2026-05-03 14:30:00,DEV_001,69.52,65.47,1007.48,3.91,86.42,Factory_B,Normal
2026-05-03 14:00:00,DEV_002,82.51,75.37,1011.88,2.04,70.73,Factory_B,Normal
2026-02-20 15:45:00,DEV_001,67.69,70.94,1027.81,3.45,74.56,Factory_A,Warning
2026-04-18 16:00:00,DEV_008,75.38,61.35,1013.34,1.47,38.96,Factory_C,Normal
2026-03-27 17:15:00,DEV_008,73.75,43.52,1003.41,1.14,73.56,Factory_A,Normal
2026-04-29 17:00:00,DEV_002,58.87,60.09,1001.56,3.23,72.75,Factory_A,Normal
2026-02-26 16:15:00,DEV_008,79.08,60.51,1039.87,0.97,80.77,Factory_B,Normal
2026-06-28 08:30:00,DEV_007,72.24,70.88,1001.15,2.69,44.17,Factory_B,Warning
2026-03-07 03:00:00,DEV_003,68.08,36.58,1016.11,2.5,51.06,Factory_B,Normal
2026-02-25 15:15:00,DEV_004,,44.32,1016.37,3.86,15.97,Factory_A,Normal
2026-02-08 20:30:00,DEV_006,75.57,75.4,1030.84,3.61,19.58,Factory_C,Warning
2026-04-03 08:30:00,DEV_007,57.77,53.09,1015.77,2.35,63.27,Factory_B,Normal
2026-05-05 16:00:00,DEV_007,72.14,82.94,1043.34,3.0,78.19,Factory_C,Normal
2026-03-28 02:45:00,DEV_003,66.07,50.59,989.46,1.44,84.06,Factory_B,Normal
2026-06-12 16:45:00,DEV_002,70.75,59.92,1006.21,0.91,18.37,Factory_B,Normal
2026-05-24 02:30:00,DEV_004,80.9,74.91,1006.79,1.64,69.43,Factory_A,Critical
2026-04-24 12:30:00,DEV_004,62.54,65.11,,2.16,73.22,Factory_B,Normal
2026-03-25 16:30:00,DEV_004,77.87,37.37,991.19,,22.61,Factory_C,Normal
2026-03-13 02:00:00,DEV_004,74.13,51.76,1021.04,3.14,33.73,Factory_C,Warning
2026-07-07 00:00:00,DEV_004,58.55,65.98,1014.78,2.54,87.06,Factory_B,Normal
2026-05-14 06:30:00,DEV_008,65.52,47.48,1013.1,2.03,30.3,Factory_A,Normal
2026-07-07 16:30:00,DEV_007,61.83,59.48,1015.84,2.48,24.69,Factory_A,Normal
2026-04-25 20:30:00,DEV_005,70.9,57.08,1012.51,1.49,75.78,Factory_A,Critical
2026-02-16 21:30:00,DEV_005,76.61,62.39,1057.09,3.3,96.4,Factory_B,Normal
2026-02-11 11:00:00,DEV_006,73.66,69.75,1017.55,2.6,52.11,Factory_C,Warning
2026-04-10 07:00:00,DEV_004,70.84,60.62,1027.8,2.72,29.41,Factory_C,Normal
2026-06-01 18:30:00,DEV_006,75.21,52.96,1032.97,2.73,87.79,Factory_A,Warning
2026-01-23 12:45:00,DEV_004,132.37951021255887,62.47,1013.66,2.95,15.67,Factory_C,Normal
2026-05-10 13:45:00,DEV_005,70.17,41.97,1015.52,2.62,11.84,Factory_B,Normal
2026-01-31 04:00:00,DEV_002,66.81,58.5,1007.02,3.49,65.46,Factory_C,Normal
2026-07-11 10:00:00,DEV_005,74.73,55.83,1042.07,2.13,33.69,Factory_A,Warning
2026-06-24 12:45:00,DEV_008,77.39,46.61,1026.15,2.28,62.31,Factory_B,Warning
2026-06-07 23:00:00,DEV_001,78.22,58.72,1007.56,2.73,20.45,Factory_A,Normal
2026-04-19 00:00:00,DEV_005,61.34,37.34,991.37,2.54,92.11,Factory_C,Normal
2026-07-19 03:00:00,DEV_005,71.64,52.92,1009.13,2.82,69.52,Factory_B,Normal
2026-05-24 23:00:00,DEV_005,70.9,,989.27,3.5,66.5,Factory_A,Normal
2026-05-13 13:45:00,DEV_007,73.67,66.17,993.88,4.26,45.09,Factory_B,Normal
2026-01-10 02:45:00,DEV_003,72.36,57.17,1008.27,19.993705046847772,21.72,Factory_A,Warning
2026-06-06 17:45:00,DEV_002,65.24,38.2,1025.68,1.8,97.85,Factory_C,Normal
2026-06-05 19:15:00,DEV_005,79.32,71.18,1029.15,2.95,12.06,Factory_A,Normal
2026-03-30 18:45:00,DEV_001,59.56,74.33,990.41,2.7,69.29,Factory_A,Normal
2026-04-04 21:45:00,DEV_003,75.71,61.52,998.07,2.63,54.71,Factory_A,Critical
2026-04-29 06:45:00,DEV_003,67.72,72.67,1017.03,1.75,56.43,Factory_B,Warning
2026-05-15 08:30:00,DEV_006,68.15,42.97,1014.83,1.61,98.92,Factory_C,Critical
2026-02-15 12:15:00,DEV_004,73.03,61.09,989.09,1.99,32.19,Factory_A,Warning
2026-02-01 11:15:00,DEV_006,56.48,78.33,999.64,2.06,53.96,Factory_B,Normal
2026-04-04 06:45:00,DEV_005,78.41,40.86,1015.45,3.19,48.73,Factory_C,Normal
2026-06-04 02:15:00,DEV_001,61.4,51.08,1021.68,1.64,82.09,Factory_C,Normal
2026-03-13 00:15:00,DEV_007,79.04,58.03,1046.89,0.98,25.82,Factory_A,Normal
2026-05-27 04:45:00,DEV_003,66.81,46.9,1023.79,4.73,29.04,Factory_A,Normal
2026-04-19 05:00:00,DEV_002,75.12,73.86,1004.74,2.22,83.9,Factory_C,Normal
2026-01-11 21:45:00,DEV_001,50.34,52.64,1009.99,0.52,71.49,Factory_C,Warning
2026-03-14 05:15:00,DEV_002,57.88,49.92,1011.66,2.91,10.57,Factory_B,Normal
2026-06-24 03:15:00,DEV_003,57.67,34.62,995.52,2.15,71.21,Factory_C,Normal
2026-04-17 15:00:00,DEV_007,60.98,64.84,1000.3,2.64,67.29,Factory_A,Normal
2026-07-03 01:30:00,DEV_003,78.8,54.26,995.55,2.29,19.39,Factory_A,Normal
2026-04-06 08:15:00,DEV_004,65.51,37.03,1014.84,2.71,34.29,Factory_B,Warning
2026-02-15 08:15:00,DEV_008,75.85,75.52,1040.21,3.21,17.77,Factory_A,Normal
2026-07-25 03:15:00,DEV_001,73.36,41.55,1026.06,1.0,68.49,Factory_C,Normal
2026-01-09 06:30:00,DEV_001,69.1,69.06,1022.25,3.76,68.35,Factory_A,Normal
2026-02-09 00:15:00,DEV_007,63.74,52.4,1032.42,2.71,74.46,Factory_C,Normal
2026-03-22 10:45:00,DEV_005,82.63,45.98,1000.65,1.59,88.0,Factory_C,Normal
2026-04-20 21:00:00,DEV_005,53.69,57.89,1008.31,1.53,47.38,Factory_A,Warning
2026-01-30 04:30:00,DEV_004,73.97,51.67,1018.49,1.89,48.95,Factory_A,Normal
2026-04-25 03:45:00,DEV_003,70.76,48.54,999.7,2.2,51.57,Factory_C,Normal
2026-06-06 13:30:00,DEV_006,68.0,42.02,1030.18,1.26,23.35,Factory_B,Normal
2026-05-24 19:15:00,DEV_008,62.17,63.05,1011.89,2.37,84.85,Factory_A,Normal
2026-06-17 01:30:00,DEV_005,73.56,75.57,1017.6,1.44,32.39,Factory_B,Normal
2026-06-30 11:15:00,DEV_005,69.43,50.65,1009.34,1.99,61.14,Factory_A,Normal
2026-01-23 20:30:00,DEV_001,84.37,59.41,1004.19,0.89,93.46,Factory_A,Normal
2026-03-28 10:45:00,DEV_006,62.28,67.08,1027.59,4.18,29.3,Factory_A,Normal
2026-05-09 05:00:00,DEV_004,70.49,51.34,1021.66,2.04,97.81,Factory_A,Normal
2026-02-01 16:30:00,DEV_005,77.99,71.77,1043.19,2.24,77.9,Factory_C,Warning
2026-04-20 02:30:00,DEV_007,73.89,48.12,1004.96,2.91,17.12,Factory_C,Critical
2026-01-11 20:45:00,DEV_001,66.51,44.07,1011.97,2.36,87.75,Factory_A,Critical
2026-05-03 08:45:00,DEV_001,62.69,40.46,1011.36,3.34,90.36,Factory_B,Normal
2026-01-18 11:00:00,DEV_007,63.93,60.41,1023.73,1.72,72.42,Factory_B,Normal
2026-04-02 21:15:00,DEV_003,59.73,52.26,1025.18,3.11,26.91,Factory_B,Normal
2026-03-13 04:30:00,DEV_008,76.07,56.41,1004.07,2.58,60.28,Factory_A,Normal
2026-06-15 16:15:00,DEV_007,74.53,45.24,1012.65,2.15,69.28,Factory_B,Normal
2026-02-14 13:30:00,DEV_005,76.94,61.68,1043.11,2.62,67.41,Factory_B,Normal
2026-02-09 22:45:00,DEV_002,74.8,70.88,1014.48,2.99,78.5,Factory_A,Normal
2026-01-20 14:00:00,DEV_006,79.89,64.78,1013.45,2.64,48.39,Factory_C,Normal
2026-07-20 13:30:00,DEV_006,66.01,49.92,1014.25,3.99,91.87,Factory_A,Warning
2026-03-12 01:15:00,DEV_001,63.97,41.47,1011.88,1.76,22.04,Factory_B,Normal
2026-02-22 08:15:00,DEV_005,63.69,57.4,1026.75,1.35,27.16,Factory_B,Warning
2026-05-17 13:30:00,DEV_006,68.91,45.36,1005.65,3.19,51.46,Factory_A,Normal
2026-01-19 11:45:00,DEV_008,54.72,43.4,1023.83,1.58,32.91,Factory_B,Warning
2026-06-21 14:45:00,DEV_006,85.12,53.94,1016.31,1.91,71.99,Factory_A,Warning
2026-06-27 00:00:00,DEV_004,67.61,38.37,1010.34,2.78,54.69,Factory_B,Normal
2026-06-30 06:45:00,DEV_002,77.45,52.35,1000.65,3.98,93.8,Factory_A,Normal
2026-03-23 09:30:00,DEV_005,69.28,34.38,1038.44,2.01,64.94,Factory_C,Normal
2026-03-31 11:00:00,DEV_002,72.3,45.45,1019.02,2.05,49.94,Factory_C,Normal
2026-06-06 01:00:00,DEV_008,75.32,63.25,1021.17,1.97,61.55,Factory_A,Normal
2026-03-03 21:30:00,DEV_007,76.94,,1029.09,2.73,83.4,Factory_A,Normal
2026-01-29 01:00:00,DEV_004,66.89,56.97,1016.75,2.3,28.9,Factory_B,Normal
2026-04-11 13:15:00,DEV_002,66.3,61.04,1008.62,3.35,33.54,Factory_C,Normal
2026-03-24 03:00:00,DEV_001,59.67,51.86,1036.93,3.3,71.27,Factory_B,Normal
2026-06-08 12:45:00,DEV_006,79.93,58.05,1010.87,2.18,75.92,Factory_A,Normal
2026-03-22 17:45:00,DEV_002,54.65,68.1,1049.08,1.18,52.46,Factory_C,Normal
2026-05-21 23:30:00,DEV_004,76.79,53.1,1000.84,2.27,96.88,Factory_A,Normal
2026-06-24 02:30:00,DEV_005,65.65,63.3,991.04,2.2,33.95,Factory_A,Normal
2026-05-05 19:00:00,DEV_005,44.34,50.77,1022.08,1.73,92.2,Factory_B,Normal
2026-01-03 01:45:00,DEV_003,74.04,62.81,1009.34,2.82,81.4,Factory_A,Normal
2026-02-15 19:15:00,DEV_006,74.16,37.39,998.8,2.76,63.09,Factory_B,Normal
2026-06-01 01:45:00,DEV_003,71.65,39.31,989.9,3.68,80.46,Factory_A,Normal
2026-01-06 18:30:00,DEV_001,51.99,55.76,1019.82,3.61,94.76,Factory_B,Normal
2026-03-18 15:45:00,DEV_003,68.22,68.23,1001.73,2.77,33.63,Factory_B,Normal
2026-01-04 14:15:00,DEV_007,63.88,50.15,1007.36,4.0,47.56,Factory_C,Normal
2026-06-16 22:00:00,DEV_005,67.91,42.57,1008.17,2.28,55.82,Factory_B,Normal
2026-04-18 08:15:00,DEV_007,70.0,47.3,995.68,3.45,16.84,Factory_C,Normal
2026-05-22 16:45:00,DEV_004,70.51,61.1,1015.42,3.27,94.21,Factory_A,Warning
2026-02-13 12:00:00,DEV_001,68.47,50.18,995.88,0.99,31.1,Factory_C,Normal
2026-01-24 07:00:00,DEV_003,69.65,52.98,1014.56,3.53,51.42,Factory_A,Normal
2026-03-19 04:00:00,DEV_007,56.63,74.7,1001.23,2.14,16.92,Factory_C,Normal
2026-03-06 01:45:00,DEV_004,58.15,55.53,1029.32,2.5,30.48,Factory_A,Normal
2026-03-02 20:45:00,DEV_008,64.76,50.33,1021.24,2.38,39.97,Factory_A,Normal
2026-01-07 01:00:00,DEV_006,63.69,24.28,998.64,2.46,19.4,Factory_B,Normal
2026-01-23 10:30:00,DEV_008,70.25,60.53,1022.94,2.71,38.6,Factory_B,Normal
2026-03-07 21:15:00,DEV_006,67.95,65.99,1019.88,3.11,36.34,Factory_B,Normal
2026-02-25 14:45:00,DEV_006,76.42,48.83,1010.18,3.01,93.59,Factory_A,Warning
2026-05-28 21:15:00,DEV_007,63.86,48.04,993.46,2.82,73.01,Factory_C,Normal
2026-01-19 15:45:00,DEV_006,76.53,40.18,1030.41,2.81,48.47,Factory_C,Normal
2026-02-08 11:00:00,DEV_005,63.58,54.58,996.09,2.36,50.19,Factory_B,Warning
2026-03-30 17:15:00,DEV_004,58.76,53.95,1021.81,1.78,69.69,Factory_A,Normal
2026-01-09 15:45:00,DEV_005,75.92,57.76,1004.01,2.08,27.7,Factory_B,Normal
2026-04-06 03:00:00,DEV_005,67.11,55.81,1012.64,3.0,91.93,Factory_B,Normal
2026-05-24 01:30:00,DEV_002,75.34,65.33,1007.51,2.94,58.05,Factory_A,Normal
2026-05-31 15:00:00,DEV_008,58.97,48.96,1024.38,1.52,47.13,Factory_A,Normal
2026-05-07 22:00:00,DEV_001,69.33,51.6,1016.57,2.85,59.98,Factory_A,Normal
